gt_value,prediction,error,absolute_error,relative_error,absolute_relative_error,relative_error_percent,absolute_relative_error_percent
485100,474719.91991772637,-10380.080082273635,10380.080082273635,-0.02139781505313056,0.02139781505313056,-2.139781505313056,2.139781505313056
277750,265999.92470056796,-11750.075299432036,11750.075299432036,-0.04230450152810814,0.04230450152810814,-4.230450152810814,4.230450152810814
772200,695548.2204855517,-76651.77951444825,76651.77951444825,-0.09926415373536422,0.09926415373536422,-9.926415373536422,9.926415373536422
540350,553727.7614774554,13377.76147745538,13377.76147745538,0.024757585782280708,0.024757585782280708,2.4757585782280707,2.4757585782280707
1089000,984777.7080427237,-104222.29195727629,104222.29195727629,-0.09570458398280651,0.09570458398280651,-9.570458398280651,9.570458398280651
514800,531381.8035372306,16581.80353723059,16581.80353723059,0.032210185581256004,0.032210185581256004,3.2210185581256003,3.2210185581256003
434300,430888.5501355175,-3411.449864482507,3411.449864482507,-0.007855053798025575,0.007855053798025575,-0.7855053798025575,0.7855053798025575
410850,421418.3682665979,10568.368266597914,10568.368266597914,0.025723179424602442,0.025723179424602442,2.572317942460244,2.572317942460244
618750,665761.6345989703,47011.6345989703,47011.6345989703,0.07597839935187119,0.07597839935187119,7.597839935187118,7.597839935187118
490050,513510.2941441789,23460.294144178915,23460.294144178915,0.04787326628747866,0.04787326628747866,4.7873266287478655,4.7873266287478655
405900,443058.0061093265,37158.006109326496,37158.006109326496,0.0915447304984639,0.0915447304984639,9.15447304984639,9.15447304984639
371250,364906.03299771494,-6343.967002285062,6343.967002285062,-0.01708812660548165,0.01708812660548165,-1.708812660548165,1.708812660548165
445500,484033.2559986942,38533.25599869422,38533.25599869422,0.08649440179280408,0.08649440179280408,8.649440179280408,8.649440179280408
2772000,2393034.03125,-378965.96875,378965.96875,-0.13671210993867244,0.13671210993867244,-13.671210993867245,13.671210993867245
688050,634738.3076234688,-53311.692376531195,53311.692376531195,-0.07748229398522083,0.07748229398522083,-7.748229398522083,7.748229398522083
415800,385012.4567534077,-30787.54324659228,30787.54324659228,-0.07404411555216998,0.07404411555216998,-7.404411555216998,7.404411555216998
300960,295790.7959499095,-5169.204050090513,5169.204050090513,-0.017175717869785063,0.017175717869785063,-1.7175717869785063,1.7175717869785063
363600,324559.1854523716,-39040.8145476284,39040.8145476284,-0.10737297730370847,0.10737297730370847,-10.737297730370846,10.737297730370846
297000,293301.9819812052,-3698.018018794828,3698.018018794828,-0.012451239120521308,0.012451239120521308,-1.2451239120521307,1.2451239120521307
424710,419587.5521079969,-5122.447892003111,5122.447892003111,-0.012061048461310332,0.012061048461310332,-1.206104846131033,1.206104846131033
495000,494145.3787262073,-854.621273792698,854.621273792698,-0.0017265076238236325,0.0017265076238236325,-0.17265076238236324,0.17265076238236324
480150,360284.56796196697,-119865.43203803303,119865.43203803303,-0.24964163706765183,0.24964163706765183,-24.964163706765184,24.964163706765184
440550,440564.8861286842,14.886128684214782,14.886128684214782,3.378987330431229e-05,3.378987330431229e-05,0.003378987330431229,0.003378987330431229
662310,658092.0218790955,-4217.978120904532,4217.978120904532,-0.006368585890148922,0.006368585890148922,-0.6368585890148922,0.6368585890148922
282800,276972.7328924479,-5827.267107552092,5827.267107552092,-0.020605612120056904,0.020605612120056904,-2.06056121200569,2.06056121200569
444400,413776.1037484139,-30623.89625158609,30623.89625158609,-0.06891065763183189,0.06891065763183189,-6.891065763183189,6.891065763183189
460350,510933.40001954435,50583.40001954435,50583.40001954435,0.10988030850340905,0.10988030850340905,10.988030850340905,10.988030850340905
393900,388364.7531071218,-5535.246892878204,5535.246892878204,-0.014052416585118568,0.014052416585118568,-1.4052416585118568,1.4052416585118568
396000,415831.8920955522,19831.892095552175,19831.892095552175,0.05008053559482872,0.05008053559482872,5.008053559482873,5.008053559482873
525200,546411.4749820654,21211.47498206538,21211.47498206538,0.04038742380438953,0.04038742380438953,4.038742380438953,4.038742380438953
485100,492667.91018495307,7567.910184953071,7567.910184953071,0.015600721881989426,0.015600721881989426,1.5600721881989426,1.5600721881989426
469650,460870.451714909,-8779.548285091005,8779.548285091005,-0.01869381089128288,0.01869381089128288,-1.8693810891282878,1.8693810891282878
1868500,1452781.1053928533,-415718.89460714674,415718.89460714674,-0.2224880356473892,0.2224880356473892,-22.24880356473892,22.24880356473892
940500,976712.7933294269,36212.7933294269,36212.7933294269,0.03850376749540341,0.03850376749540341,3.8503767495403407,3.8503767495403407
580750,569607.4097630526,-11142.590236947406,11142.590236947406,-0.019186552280580985,0.019186552280580985,-1.9186552280580984,1.9186552280580984
598950,569629.8257652182,-29320.174234781764,29320.174234781764,-0.048952624150232514,0.048952624150232514,-4.895262415023251,4.895262415023251
396000,350096.52243869513,-45903.47756130487,45903.47756130487,-0.11591787262955776,0.11591787262955776,-11.591787262955776,11.591787262955776
248490,247389.02390592732,-1100.9760940726846,1100.9760940726846,-0.00443066559649356,0.00443066559649356,-0.443066559649356,0.443066559649356
564300,532572.128977954,-31727.87102204596,31727.87102204596,-0.05622518345214595,0.05622518345214595,-5.622518345214595,5.622518345214595
1188000,1490740.5206333445,302740.52063334454,302740.52063334454,0.25483208807520585,0.25483208807520585,25.483208807520587,25.483208807520587
430650,477605.29826053744,46955.29826053744,46955.29826053744,0.10903354989094959,0.10903354989094959,10.903354989094959,10.903354989094959
782750,679814.9194656519,-102935.08053434815,102935.08053434815,-0.13150441460791842,0.13150441460791842,-13.150441460791843,13.150441460791843
1039500,798551.7318557771,-240948.2681442229,240948.2681442229,-0.2317924657472082,0.2317924657472082,-23.179246574720818,23.179246574720818
311850,314374.4760784056,2524.476078405627,2524.476078405627,0.008095161386582098,0.008095161386582098,0.8095161386582098,0.8095161386582098
509850,462069.4445370518,-47780.55546294822,47780.55546294822,-0.09371492686662396,0.09371492686662396,-9.371492686662396,9.371492686662396
529650,534182.9105927446,4532.910592744593,4532.910592744593,0.0085583132120166,0.0085583132120166,0.8558313212016601,0.8558313212016601
656500,712272.1830595924,55772.18305959238,55772.18305959238,0.08495382034972183,0.08495382034972183,8.495382034972183,8.495382034972183
606000,506181.9068454999,-99818.09315450012,99818.09315450012,-0.16471632533745895,0.16471632533745895,-16.471632533745893,16.471632533745893
484800,477330.6522469055,-7469.347753094509,7469.347753094509,-0.015407070447802205,0.015407070447802205,-1.5407070447802205,1.5407070447802205
530250,496805.68773124384,-33444.312268756155,33444.312268756155,-0.06307272469355239,0.06307272469355239,-6.307272469355239,6.307272469355239
676700,677284.1158081038,584.1158081038157,584.1158081038157,0.000863182810852395,0.000863182810852395,0.08631828108523949,0.08631828108523949
440550,456020.28163177706,15470.281631777063,15470.281631777063,0.03511583618607891,0.03511583618607891,3.5115836186078906,3.5115836186078906
460350,469561.61120627855,9211.611206278554,9211.611206278554,0.020010016740042477,0.020010016740042477,2.0010016740042476,2.0010016740042476
1085750,1121437.489291093,35687.48929109308,35687.48929109308,0.032868974709733434,0.032868974709733434,3.2868974709733436,3.2868974709733436
707850,723762.1628231716,15912.162823171588,15912.162823171588,0.022479568867940364,0.022479568867940364,2.2479568867940363,2.2479568867940363
742500,791978.2188869289,49478.218886928866,49478.218886928866,0.06663733183424764,0.06663733183424764,6.663733183424764,6.663733183424764
898900,846982.6245406362,-51917.3754593638,51917.3754593638,-0.0577565640887349,0.0577565640887349,-5.775656408873489,5.775656408873489
505000,486331.91264061065,-18668.08735938935,18668.08735938935,-0.03696650962255316,0.03696650962255316,-3.6966509622553163,3.6966509622553163
303000,396087.20965158,93087.20965158002,93087.20965158002,0.3072185137015842,0.3072185137015842,30.721851370158422,30.721851370158422
555500,495042.23549265304,-60457.76450734696,60457.76450734696,-0.10883485959918444,0.10883485959918444,-10.883485959918444,10.883485959918444
343400,346477.5109061524,3077.510906152427,3077.510906152427,0.008961883826885344,0.008961883826885344,0.8961883826885344,0.8961883826885344
623700,619975.5937909285,-3724.406209071516,3724.406209071516,-0.005971470593348591,0.005971470593348591,-0.5971470593348591,0.5971470593348591
777700,695201.5689171669,-82498.43108283309,82498.43108283309,-0.10608001939415339,0.10608001939415339,-10.608001939415338,10.608001939415338
460350,441224.88393461914,-19125.116065380862,19125.116065380862,-0.04154472915255971,0.04154472915255971,-4.154472915255971,4.154472915255971
767250,662370.0221520982,-104879.97784790176,104879.97784790176,-0.13669596330778985,0.13669596330778985,-13.669596330778985,13.669596330778985
297950,304748.2774342847,6798.277434284682,6798.277434284682,0.022816839853279685,0.022816839853279685,2.2816839853279687,2.2816839853279687
484800,426378.1645549898,-58421.83544501022,58421.83544501022,-0.12050708631396498,0.12050708631396498,-12.050708631396498,12.050708631396498
391050,403801.0434043912,12751.04340439121,12751.04340439121,0.03260719448763895,0.03260719448763895,3.260719448763895,3.260719448763895
435600,450315.69949481403,14715.699494814035,14715.699494814035,0.0337825975546695,0.0337825975546695,3.3782597554669502,3.3782597554669502
732250,1009054.9702691233,276804.9702691233,276804.9702691233,0.3780197613781131,0.3780197613781131,37.80197613781131,37.80197613781131
358550,347033.5643895768,-11516.435610423214,11516.435610423214,-0.032119469001319796,0.032119469001319796,-3.21194690013198,3.21194690013198
1070600,1076110.1715413174,5510.171541317366,5510.171541317366,0.005146806969285789,0.005146806969285789,0.5146806969285789,0.5146806969285789
435600,476307.6873686462,40707.687368646206,40707.687368646206,0.09345199120442196,0.09345199120442196,9.345199120442196,9.345199120442196
519750,518829.28419754095,-920.7158024590462,920.7158024590462,-0.0017714589753901804,0.0017714589753901804,-0.17714589753901805,0.17714589753901805
363600,294173.64260244684,-69426.35739755316,69426.35739755316,-0.19094157700097128,0.19094157700097128,-19.094157700097128,19.094157700097128
485100,516525.2068740093,31425.20687400928,31425.20687400928,0.06478088409402037,0.06478088409402037,6.478088409402037,6.478088409402037
756490,713565.2265682634,-42924.77343173663,42924.77343173663,-0.056742023598113166,0.056742023598113166,-5.674202359811317,5.674202359811317
435600,412264.7072160377,-23335.29278396227,23335.29278396227,-0.05357046093655251,0.05357046093655251,-5.357046093655251,5.357046093655251
544500,540815.2631357036,-3684.73686429637,3684.73686429637,-0.006767193506513077,0.006767193506513077,-0.6767193506513076,0.6767193506513076
439350,422997.6634399494,-16352.336560050608,16352.336560050608,-0.03721938445442269,0.03721938445442269,-3.7219384454422686,3.7219384454422686
247500,258730.89153307016,11230.891533070157,11230.891533070157,0.04537733952755619,0.04537733952755619,4.537733952755619,4.537733952755619
523180,540380.2232551588,17200.22325515875,17200.22325515875,0.032876301187275414,0.032876301187275414,3.2876301187275416,3.2876301187275416
336506,349558.3663112425,13052.366311242513,13052.366311242513,0.03878791555348943,0.03878791555348943,3.8787915553489425,3.8787915553489425
505000,460481.91381494777,-44518.086185052234,44518.086185052234,-0.08815462610901433,0.08815462610901433,-8.815462610901433,8.815462610901433
519750,389037.2723992069,-130712.72760079312,130712.72760079312,-0.25149153939546537,0.25149153939546537,-25.149153939546537,25.149153939546537
737300,755025.0516672638,17725.051667263848,17725.051667263848,0.024040487816714834,0.024040487816714834,2.4040487816714835,2.4040487816714835
656500,660423.7995354406,3923.7995354406303,3923.7995354406303,0.005976846207830358,0.005976846207830358,0.5976846207830357,0.5976846207830357
328250,391532.867642194,63282.867642193974,63282.867642193974,0.19278862952686665,0.19278862952686665,19.278862952686666,19.278862952686666
363600,387991.74017161084,24391.740171610843,24391.740171610843,0.06708399387131696,0.06708399387131696,6.708399387131696,6.708399387131696
915750,926032.554566614,10282.55456661398,10282.55456661398,0.011228560815303282,0.011228560815303282,1.1228560815303281,1.1228560815303281
378750,403187.35473830166,24437.354738301656,24437.354738301656,0.06452106861597796,0.06452106861597796,6.452106861597796,6.452106861597796
767250,741950.2341216168,-25299.765878383187,25299.765878383187,-0.03297460525041797,0.03297460525041797,-3.2974605250417968,3.2974605250417968
361350,400589.0085205347,39239.00852053473,39239.00852053473,0.10859003326562813,0.10859003326562813,10.859003326562814,10.859003326562814
381150,368881.6971224125,-12268.3028775875,12268.3028775875,-0.03218759773734094,0.03218759773734094,-3.2187597737340936,3.2187597737340936
454500,462890.97030939464,8390.970309394645,8390.970309394645,0.018461980878756095,0.018461980878756095,1.8461980878756095,1.8461980878756095
792850,604584.08752555,-188265.91247444996,188265.91247444996,-0.23745464145103104,0.23745464145103104,-23.745464145103103,23.745464145103103
176750,292042.799348633,115292.79934863298,115292.79934863298,0.6522930656216859,0.6522930656216859,65.22930656216859,65.22930656216859
554400,499306.6322879333,-55093.36771206668,55093.36771206668,-0.09937476138540166,0.09937476138540166,-9.937476138540166,9.937476138540166
717750,739804.0454337639,22054.04543376388,22054.04543376388,0.030726639406149607,0.030726639406149607,3.0726639406149605,3.0726639406149605
722700,670691.0312658172,-52008.96873418277,52008.96873418277,-0.0719648107571368,0.0719648107571368,-7.19648107571368,7.19648107571368
460350,420180.2966773471,-40169.7033226529,40169.7033226529,-0.08725904925090236,0.08725904925090236,-8.725904925090235,8.725904925090235
353500,353341.0352721954,-158.96472780458862,158.96472780458862,-0.00044968805602429594,0.00044968805602429594,-0.04496880560242959,0.04496880560242959
336600,340052.19498262065,3452.1949826206546,3452.1949826206546,0.010256075408855182,0.010256075408855182,1.0256075408855183,1.0256075408855183
485100,429034.6780402877,-56065.32195971231,56065.32195971231,-0.11557477212886479,0.11557477212886479,-11.557477212886479,11.557477212886479
654223,720178.3400147657,65955.34001476574,65955.34001476574,0.10081476807566493,0.10081476807566493,10.081476807566494,10.081476807566494
816750,831120.6875391108,14370.687539110775,14370.687539110775,0.017594964847396113,0.017594964847396113,1.7594964847396113,1.7594964847396113
489850,502750.30983216147,12900.309832161467,12900.309832161467,0.02633522472626614,0.02633522472626614,2.633522472626614,2.633522472626614
651450,637565.25244896,-13884.747551040025,13884.747551040025,-0.021313604345751823,0.021313604345751823,-2.1313604345751824,2.1313604345751824
514800,546970.4656305597,32170.465630559716,32170.465630559716,0.062491191978554225,0.062491191978554225,6.249119197855422,6.249119197855422
323200,338534.698113483,15334.698113483028,15334.698113483028,0.04744646693528164,0.04744646693528164,4.744646693528164,4.744646693528164
353500,366233.47194778285,12733.471947782848,12733.471947782848,0.03602113705171951,0.03602113705171951,3.602113705171951,3.602113705171951
631250,546062.0275462334,-85187.97245376662,85187.97245376662,-0.13495124349111542,0.13495124349111542,-13.495124349111542,13.495124349111542
495000,494065.57879599085,-934.4212040091516,934.4212040091516,-0.001887719604058892,0.001887719604058892,-0.1887719604058892,0.1887719604058892
1188000,1067478.8986541657,-120521.10134583432,120521.10134583432,-0.10144873850659454,0.10144873850659454,-10.144873850659454,10.144873850659454
712800,686276.9119629817,-26523.088037018315,26523.088037018315,-0.037209719468319746,0.037209719468319746,-3.7209719468319746,3.7209719468319746
643500,631592.3795069756,-11907.620493024355,11907.620493024355,-0.018504460750620597,0.018504460750620597,-1.8504460750620597,1.8504460750620597
529650,516455.397942479,-13194.602057520999,13194.602057520999,-0.024911926852678182,0.024911926852678182,-2.4911926852678183,2.4911926852678183
767250,589951.677965416,-177298.322034584,177298.322034584,-0.2310828570017387,0.2310828570017387,-23.10828570017387,23.10828570017387
373700,363185.91385715455,-10514.086142845452,10514.086142845452,-0.028135098054175682,0.028135098054175682,-2.813509805417568,2.813509805417568
524700,490254.61942721263,-34445.38057278737,34445.38057278737,-0.06564776171676648,0.06564776171676648,-6.564776171676648,6.564776171676648
536085,493352.58885465557,-42732.411145344435,42732.411145344435,-0.07971200676262988,0.07971200676262988,-7.9712006762629875,7.9712006762629875
636300,619436.0079282594,-16863.992071740562,16863.992071740562,-0.026503209290807107,0.026503209290807107,-2.650320929080711,2.650320929080711
919100,866037.4739939907,-53062.52600600931,53062.52600600931,-0.05773313677076413,0.05773313677076413,-5.773313677076413,5.773313677076413
394020,399993.22595600085,5973.225956000853,5973.225956000853,0.015159702441502597,0.015159702441502597,1.5159702441502598,1.5159702441502598
320675,308751.9650350436,-11923.034964956401,11923.034964956401,-0.03718105547659282,0.03718105547659282,-3.718105547659282,3.718105547659282
383800,350848.5851696719,-32951.41483032808,32951.41483032808,-0.08585569262722273,0.08585569262722273,-8.585569262722274,8.585569262722274
732250,798263.6909690642,66013.69096906425,66013.69096906425,0.09015184837017992,0.09015184837017992,9.015184837017992,9.015184837017992
1131200,1185213.7079938424,54013.70799384243,54013.70799384243,0.04774903464802195,0.04774903464802195,4.774903464802195,4.774903464802195
454500,444527.84893276246,-9972.151067237544,9972.151067237544,-0.021940926440566656,0.021940926440566656,-2.1940926440566657,2.1940926440566657
460350,371964.1805389499,-88385.8194610501,88385.8194610501,-0.1919970011101338,0.1919970011101338,-19.199700111013378,19.199700111013378
327240,321881.6102067926,-5358.389793207403,5358.389793207403,-0.016374495150982164,0.016374495150982164,-1.6374495150982165,1.6374495150982165
606000,662045.8996968175,56045.899696817505,56045.899696817505,0.09248498299804869,0.09248498299804869,9.248498299804869,9.248498299804869
453420,505242.69197615964,51822.69197615964,51822.69197615964,0.11429291159666455,0.11429291159666455,11.429291159666455,11.429291159666455
823150,882442.9832334238,59292.98323342379,59292.98323342379,0.07203180858096797,0.07203180858096797,7.203180858096797,7.203180858096797
499950,498926.0086893599,-1023.9913106401218,1023.9913106401218,-0.002048187440024246,0.002048187440024246,-0.2048187440024246,0.2048187440024246
282800,282920.2774404743,120.27744047431042,120.27744047431042,0.0004253091954537144,0.0004253091954537144,0.042530919545371436,0.042530919545371436
646400,644581.3002808482,-1818.6997191518312,1818.6997191518312,-0.00281358248631162,0.00281358248631162,-0.281358248631162,0.281358248631162
681750,637595.4431523317,-44154.55684766825,44154.55684766825,-0.06476649335924936,0.06476649335924936,-6.476649335924936,6.476649335924936
197010,248635.99924232496,51625.999242324964,51625.999242324964,0.26204760795048454,0.26204760795048454,26.204760795048454,26.204760795048454
420750,429473.0396858062,8723.039685806201,8723.039685806201,0.020732120465374215,0.020732120465374215,2.0732120465374213,2.0732120465374213
198000,198691.47015367076,691.470153670758,691.470153670758,0.003492273503387667,0.003492273503387667,0.3492273503387667,0.3492273503387667
668250,602177.2932424364,-66072.70675756363,66072.70675756363,-0.09887423383099683,0.09887423383099683,-9.887423383099684,9.887423383099684
356400,333510.3155673223,-22889.68443267769,22889.68443267769,-0.06422470379539195,0.06422470379539195,-6.422470379539195,6.422470379539195
356400,523716.4358217689,167316.4358217689,167316.4358217689,0.4694625023057488,0.4694625023057488,46.94625023057488,46.94625023057488
376200,431537.39683892997,55337.39683892997,55337.39683892997,0.14709568537727263,0.14709568537727263,14.709568537727263,14.709568537727263
470250,442637.8724227136,-27612.12757728639,27612.12757728639,-0.0587179746460104,0.0587179746460104,-5.871797464601039,5.871797464601039
1435500,1358935.08357117,-76564.91642883001,76564.91642883001,-0.05333675822280042,0.05333675822280042,-5.333675822280042,5.333675822280042
484800,430014.7955846326,-54785.20441536739,54785.20441536739,-0.11300578468516376,0.11300578468516376,-11.300578468516376,11.300578468516376
287100,273069.5729638699,-14030.427036130102,14030.427036130102,-0.0488694776598053,0.0488694776598053,-4.88694776598053,4.88694776598053
475200,442415.7669692305,-32784.23303076951,32784.23303076951,-0.06899038937451496,0.06899038937451496,-6.899038937451496,6.899038937451496
262600,317714.12425311335,55114.12425311335,55114.12425311335,0.20987861482526027,0.20987861482526027,20.98786148252603,20.98786148252603
1024650,774307.2423607381,-250342.7576392619,250342.7576392619,-0.2443202631525515,0.2443202631525515,-24.43202631525515,24.43202631525515
141400,170570.1170595238,29170.117059523793,29170.117059523793,0.20629502870950348,0.20629502870950348,20.629502870950347,20.629502870950347
769972,677004.9647682672,-92967.03523173276,92967.03523173276,-0.12074079996640497,0.12074079996640497,-12.074079996640496,12.074079996640496
247450,362493.4814640571,115043.48146405711,115043.48146405711,0.46491606976786065,0.46491606976786065,46.491606976786066,46.491606976786066
393900,418180.4335506384,24280.43355063838,24280.43355063838,0.06164111081654831,0.06164111081654831,6.164111081654831,6.164111081654831
396000,423170.63137648284,27170.631376482837,27170.631376482837,0.06861270549616878,0.06861270549616878,6.861270549616878,6.861270549616878
631250,571983.7773298578,-59266.22267014219,59266.22267014219,-0.09388708541804704,0.09388708541804704,-9.388708541804704,9.388708541804704
638550,668970.4086421968,30420.408642196795,30420.408642196795,0.0476398224762302,0.0476398224762302,4.76398224762302,4.76398224762302
643500,638347.7913352529,-5152.208664747071,5152.208664747071,-0.00800654027155722,0.00800654027155722,-0.8006540271557221,0.8006540271557221
868600,926435.2960394036,57835.29603940365,57835.29603940365,0.06658449923947,0.06658449923947,6.658449923947001,6.658449923947001
454500,439476.486529453,-15023.513470546983,15023.513470546983,-0.033055035138717236,0.033055035138717236,-3.3055035138717237,3.3055035138717237
658350,660233.529985176,1883.52998517605,1883.52998517605,0.002860985775311081,0.002860985775311081,0.28609857753110807,0.28609857753110807
420750,469847.7514215849,49097.75142158492,49097.75142158492,0.11669103130501467,0.11669103130501467,11.669103130501467,11.669103130501467
423720,361406.28371612856,-62313.71628387144,62313.71628387144,-0.14706342934926708,0.14706342934926708,-14.706342934926708,14.706342934926708
544500,535202.1070440299,-9297.892955970136,9297.892955970136,-0.017076020121157272,0.017076020121157272,-1.7076020121157272,1.7076020121157272
1188000,1125233.1420124555,-62766.8579875445,62766.8579875445,-0.052834055545071125,0.052834055545071125,-5.283405554507112,5.283405554507112
715275,720102.7002990006,4827.7002990006,4827.7002990006,0.006749432454651149,0.006749432454651149,0.6749432454651149,0.6749432454651149
603900,618838.7404141498,14938.740414149826,14938.740414149826,0.02473710947863856,0.02473710947863856,2.473710947863856,2.473710947863856
717750,712177.9390066576,-5572.0609933424275,5572.0609933424275,-0.007763233707199481,0.007763233707199481,-0.7763233707199481,0.7763233707199481
353500,431052.20927083166,77552.20927083166,77552.20927083166,0.21938390175624234,0.21938390175624234,21.938390175624235,21.938390175624235
272522,282269.04887956235,9747.048879562353,9747.048879562353,0.035766099175708214,0.035766099175708214,3.5766099175708215,3.5766099175708215
693122,662601.4453895894,-30520.55461041059,30520.55461041059,-0.044033452423109624,0.044033452423109624,-4.403345242310962,4.403345242310962
460350,497125.33696220285,36775.336962202855,36775.336962202855,0.0798856021770454,0.0798856021770454,7.98856021770454,7.98856021770454
386100,447020.9598543525,60920.95985435252,60920.95985435252,0.15778544380821682,0.15778544380821682,15.778544380821682,15.778544380821682
999900,1023402.6397431401,23502.639743140084,23502.639743140084,0.0235049902421643,0.0235049902421643,2.35049902421643,2.35049902421643
378750,418032.16762070224,39282.16762070224,39282.16762070224,0.10371529404805872,0.10371529404805872,10.371529404805873,10.371529404805873
782750,806895.7460729138,24145.746072913753,24145.746072913753,0.03084732810337113,0.03084732810337113,3.084732810337113,3.084732810337113
454500,512243.7704039129,57743.77040391287,57743.77040391287,0.1270489997885872,0.1270489997885872,12.70489997885872,12.70489997885872
346500,343926.5491968307,-2573.450803169282,2573.450803169282,-0.007426986444932993,0.007426986444932993,-0.7426986444932994,0.7426986444932994
459550,535599.8119828064,76049.81198280642,76049.81198280642,0.16548756823589691,0.16548756823589691,16.54875682358969,16.54875682358969
410850,390380.42787722766,-20469.57212277234,20469.57212277234,-0.04982249512662125,0.04982249512662125,-4.982249512662125,4.982249512662125
465300,454883.63814890303,-10416.361851096968,10416.361851096968,-0.022386335377384416,0.022386335377384416,-2.2386335377384414,2.2386335377384414
858500,790599.8268121328,-67900.17318786716,67900.17318786716,-0.0790916402887212,0.0790916402887212,-7.90916402887212,7.90916402887212
353500,355052.6599573871,1552.6599573870772,1552.6599573870772,0.004392248818633882,0.004392248818633882,0.43922488186338815,0.43922488186338815
757350,673225.3383745155,-84124.66162548447,84124.66162548447,-0.11107765448667653,0.11107765448667653,-11.107765448667653,11.107765448667653
471449,463195.7942208858,-8253.205779114214,8253.205779114214,-0.017506041542381497,0.017506041542381497,-1.7506041542381496,1.7506041542381496
410850,460085.3935177634,49235.39351776341,49235.39351776341,0.11983788126509289,0.11983788126509289,11.983788126509289,11.983788126509289
410850,462907.49391972175,52057.493919721746,52057.493919721746,0.1267068125099714,0.1267068125099714,12.67068125099714,12.67068125099714
444400,407566.53743375937,-36833.46256624063,36833.46256624063,-0.08288357913195461,0.08288357913195461,-8.288357913195462,8.288357913195462
340094,347679.80351566523,7585.803515665233,7585.803515665233,0.022305020128744503,0.022305020128744503,2.2305020128744504,2.2305020128744504
343400,374189.8365529108,30789.836552910798,30789.836552910798,0.08966172554720675,0.08966172554720675,8.966172554720675,8.966172554720675
816750,763068.2064280367,-53681.793571963324,53681.793571963324,-0.06572610171039281,0.06572610171039281,-6.572610171039281,6.572610171039281
469650,455624.1645463042,-14025.835453695792,14025.835453695792,-0.029864442571480448,0.029864442571480448,-2.9864442571480447,2.9864442571480447
782750,840605.1216098694,57855.12160986941,57855.12160986941,0.07391264338533302,0.07391264338533302,7.3912643385333014,7.3912643385333014
480645,455665.8848590422,-24979.115140957816,24979.115140957816,-0.05196998853823054,0.05196998853823054,-5.196998853823054,5.196998853823054
569250,548825.9227800309,-20424.077219969127,20424.077219969127,-0.03587892353090756,0.03587892353090756,-3.5878923530907563,3.5878923530907563
381150,433260.3957432139,52110.395743213885,52110.395743213885,0.13671886591424343,0.13671886591424343,13.671886591424343,13.671886591424343
361350,375080.01932213793,13730.01932213793,13730.01932213793,0.03799645585204907,0.03799645585204907,3.7996455852049067,3.7996455852049067
336600,347613.3972829287,11013.397282928694,11013.397282928694,0.032719540353323515,0.032719540353323515,3.2719540353323513,3.2719540353323513
435600,406703.3179222733,-28896.6820777267,28896.6820777267,-0.06633765398927158,0.06633765398927158,-6.633765398927157,6.633765398927157
616100,570858.9208640391,-45241.0791359609,45241.0791359609,-0.07343138960552005,0.07343138960552005,-7.343138960552005,7.343138960552005
445500,454177.7412675627,8677.741267562727,8677.741267562727,0.019478656043911847,0.019478656043911847,1.9478656043911846,1.9478656043911846
863550,822030.3795707647,-41519.62042923528,41519.62042923528,-0.04808015798649213,0.04808015798649213,-4.808015798649213,4.808015798649213
831600,873011.3922223967,41411.39222239668,41411.39222239668,0.049797248944680954,0.049797248944680954,4.979724894468095,4.979724894468095
628650,640778.1244973784,12128.124497378361,12128.124497378361,0.019292331977059353,0.019292331977059353,1.9292331977059354,1.9292331977059354
1010000,757493.6597427671,-252506.3402572329,252506.3402572329,-0.2500062774824088,0.2500062774824088,-25.000627748240877,25.000627748240877
1616000,1481982.1208798557,-134017.8791201443,134017.8791201443,-0.0829318558911784,0.0829318558911784,-8.29318558911784,8.29318558911784
555500,528284.461777406,-27215.538222593954,27215.538222593954,-0.04899286808747787,0.04899286808747787,-4.899286808747787,4.899286808747787
772200,704254.5288244513,-67945.47117554874,67945.47117554874,-0.08798947316180877,0.08798947316180877,-8.798947316180877,8.798947316180877
529650,506727.7191611513,-22922.280838848674,22922.280838848674,-0.04327816640960762,0.04327816640960762,-4.327816640960762,4.327816640960762
287850,276720.42755152367,-11129.572448476334,11129.572448476334,-0.03866448653283423,0.03866448653283423,-3.8664486532834235,3.8664486532834235
681750,669681.7853870488,-12068.214612951153,12068.214612951153,-0.017701818280823105,0.017701818280823105,-1.7701818280823105,1.7701818280823105
504900,514529.15408074035,9629.15408074035,9629.15408074035,0.019071408359557042,0.019071408359557042,1.9071408359557043,1.9071408359557043
410850,459195.00222770526,48345.00222770526,48345.00222770526,0.11767068815311005,0.11767068815311005,11.767068815311005,11.767068815311005
565600,571537.8061984534,5937.806198453414,5937.806198453414,0.010498242925129799,0.010498242925129799,1.04982429251298,1.04982429251298
326700,345186.2827659595,18486.282765959506,18486.282765959506,0.05658488756032907,0.05658488756032907,5.658488756032907,5.658488756032907
404000,414784.64251117327,10784.642511173268,10784.642511173268,0.02669465968112195,0.02669465968112195,2.669465968112195,2.669465968112195
678150,721894.5953423375,43744.5953423375,43744.5953423375,0.06450578093686869,0.06450578093686869,6.450578093686869,6.450578093686869
445500,473625.8543333409,28125.85433334089,28125.85433334089,0.06313323082680335,0.06313323082680335,6.313323082680335,6.313323082680335
